pfarm_gid,dest_id,fips,actual_nonirr_yield,bdt,arable_acres,windrowing,baling,roadsiding,wrapping,rent,insurance,total_farmgate,travel,loading,unloading,total
2425,2073281,19011,180.82,0.03,247,6.2143429027455383,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4673551670603827,8.0951577980909091,1.8781919451871705,1.8781919451871705,37.3474779197547236
2443,2083532,19011,175.37,0.03,247,6.4074669765321771,10.3681204358402512,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.8455290385903111,6.3334532198636364,1.8781919451871705,1.8781919451871705,36.1753517624446520
2250,2083532,19011,178.68,0.03,247,6.2887703362124880,10.2044169656203111,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5631289280506818,5.4618703003863636,1.8781919451871705,1.8781919451871705,35.1259586827650227
2582,2073281,19011,182.74,0.03,247,6.1490504743047368,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4020627386195814,6.7260048643636364,1.8781919451871705,1.8781919451871705,36.0773309096339223
2185,2083532,19011,181.02,0.03,214,6.2074769841699761,10.1830706380969617,2.0091988335419976,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3753623260641148,1.6606025430681818,1.8781919451871705,1.8781919451871705,31.5930764543384557
2558,2083532,19011,181.33,0.03,247,6.1968647420418421,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4498770063566866,6.4907832404659091,1.8781919451871705,1.8781919451871705,35.9181501483410275
2331,2083532,19011,172.34,0.03,159,6.5201200166789354,10.5234887221976555,1.8511384307320574,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.8703630398638278,6.2432656458295455,1.8781919451871705,1.8781919451871705,36.1208206985681687
2600,2083532,19011,174.18,0.03,153,6.4512428733175359,10.4284950698353827,1.8323357931290431,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.6876896065371412,2.7080747470000000,1.8781919451871705,1.8781919451871705,32.8271792742714821
2430,2073281,19011,179.39,0.03,247,6.2638802813671173,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5168925456819617,7.3524925828068182,1.8781919451871705,1.8781919451871705,36.7434699089263026
2610,2073281,19011,187.94,0.03,247,5.9789160565842703,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2319283208991148,6.6670985892500000,1.8781919451871705,1.8781919451871705,35.8553589698134557
2459,2073281,19011,183.21,0.03,183,6.1332759329427871,10.1830706380969617,1.9230155672566028,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2149780085515311,7.2972948610681818,1.8781919451871705,1.8781919451871705,36.3929813766658720
2649,2073281,19011,191.61,0.03,247,5.8643989545141028,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.1174112188289474,6.7183591036022727,1.8781919451871705,1.8781919451871705,35.7859511203732883
2690,2073281,19011,170.52,0.03,196,6.5897107886139354,10.6194665934361363,1.9599824124978468,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.1447756648030981,6.0437085539659091,1.8781919451871705,1.8781919451871705,36.2196230826674390
2700,2073281,19011,170.07,0.03,199,6.6071469611010047,10.6435141312249043,1.9683374918973804,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.1946144544784689,6.7745273170340909,1.8781919451871705,1.8781919451871705,36.9125823838428098
1627,2083532,19011,188.25,0.03,160,5.9690702984034449,10.1830706380969617,1.8542374903780143,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,25.9819942971336005,5.8629442855454545,1.8781919451871705,1.8781919451871705,34.8977691587879414
2883,2073281,19011,188.86,0.03,247,5.9497907639227393,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2028030282375837,6.2769237507727273,1.8781919451871705,1.8781919451871705,35.4828798192919246
2739,2073281,19011,171.99,0.03,168,6.5333884741813397,10.5417882505731699,1.8786892495488995,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.9294818445585885,6.6164861191931818,1.8781919451871705,1.8781919451871705,36.5083735198229294
1674,2083532,19011,176.17,0.03,247,6.3783702314494378,10.3279909247663038,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.7763027824336244,4.7015187017613636,1.8781919451871705,1.8781919451871705,34.6700231303579653
1882,2083532,19011,191.36,0.03,202,5.8720604289007536,10.1830706380969617,1.9766298271106938,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.0073767643635885,6.6277095793181818,1.8781919451871705,1.8781919451871705,35.5961450845379294
2997,2073281,19011,189.85,0.03,238,5.9187647283352512,10.1830706380969617,2.0717045851412440,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.1491558218286363,5.4979473569204545,1.8781919451871705,1.8781919451871705,34.7437333862929772
3198,2073281,19011,182.09,0.03,221,6.1710005144403708,10.1830706380969617,2.0277765450101316,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3574635678026436,4.3469523250113636,1.8781919451871705,1.8781919451871705,33.9391655041869845
3240,2073281,19011,184.22,0.03,239,6.0996497865294139,10.1830706380969617,2.0742389304742703,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3325752253558254,4.7071903290113636,1.8781919451871705,1.8781919451871705,34.2312866052601663
1901,2083532,19011,181.13,0.03,247,6.2037071919309211,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4567194562457656,4.2456712834659091,1.8781919451871705,1.8781919451871705,33.9492940760701065
1555,2083532,19011,175.84,0.03,247,6.3903405577482297,10.3445001026966866,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.8047822866627991,5.7477113720454545,1.8781919451871705,1.8781919451871705,35.6191521844371400
1560,2083532,19011,179.00,0.03,247,6.2775278417566985,10.1889115953639474,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5363810633385287,5.4001998979772727,1.8781919451871705,1.8781919451871705,35.0449408639328696
1591,2083532,19011,184.73,0.03,231,6.0828099587205502,10.1830706380969617,2.0538130149750120,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2953094820477034,5.8083868963295455,1.8781919451871705,1.8781919451871705,35.1630738411920443
1920,2083532,19011,179.41,0.03,231,6.2631820058773086,10.1830706380969617,2.0538130149750120,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4756815292044617,6.9113430504431818,1.8781919451871705,1.8781919451871705,36.3140473039688026
1687,2083532,19011,185.45,0.03,175,6.0591937647584211,10.1830706380969617,1.8996110153662081,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.1174912884767703,7.6912947096818182,1.8781919451871705,1.8781919451871705,36.6422145233711112
1748,2083532,19011,176.49,0.03,247,6.3668053922287321,10.3120409845837679,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.7487880030303827,4.6165931390340909,1.8781919451871705,1.8781919451871705,34.5677738557547236
1720,2083532,19011,167.39,0.03,189,6.7129307824508493,10.7894085609362799,1.9402349923413038,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.4181902059836124,4.6090950697727273,1.8781919451871705,1.8781919451871705,35.2305777577579533
2526,2083532,19011,173.30,0.03,195,6.4840016368981459,10.4736751462370096,1.9571831945155861,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.8904758479059211,1.9155813705340909,1.8781919451871705,1.8781919451871705,32.3325713443502620
1992,2083532,19011,178.73,0.03,230,6.2870110427709331,10.2019905916240192,2.0512350647025000,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5158525693526316,2.9482260113068182,1.8781919451871705,1.8781919451871705,32.8666753496769725
1776,2083532,19011,172.34,0.03,203,6.5201200166789354,10.5234887221976555,1.9793802378960287,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.9986048470277991,5.6556616013522727,1.8781919451871705,1.8781919451871705,35.7319709465921400
1810,2083532,19011,184.60,0.03,247,6.0870936277055742,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3401058920204186,6.0556024141022727,1.8781919451871705,1.8781919451871705,35.4254199068047595
2583,2073281,19011,175.77,0.03,229,6.3928854962419498,10.3480100189150120,2.0486515040721532,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.7651628894842942,6.8552109416818182,1.8781919451871705,1.8781919451871705,36.5541324085386351
1946,2083532,19011,174.51,0.03,247,6.4390435142653588,10.4116700155969378,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.9206551560801795,3.6475728178409091,1.8781919451871705,1.8781919451871705,33.8869031261545204
2634,2083532,19011,186.02,0.03,247,6.0406272641352991,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2936395284501436,6.2522618052954545,1.8781919451871705,1.8781919451871705,35.5520138074844845
2018,2083532,19011,177.44,0.03,242,6.3327180098875598,10.2650285100526077,2.0818103196758852,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.6551727098712321,4.5861736356136364,1.8781919451871705,1.8781919451871705,34.4473893995855730
2056,2083532,19011,179.34,0.03,183,6.2656266514689833,10.1830706380969617,1.9230155672566028,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3473287270777273,4.8715245300795455,1.8781919451871705,1.8781919451871705,34.3906542039220682
2671,2083532,19011,187.35,0.03,247,5.9977447754173923,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2507570397322368,5.9601934534431818,1.8781919451871705,1.8781919451871705,35.2521111691365777
2052,2083532,19011,186.12,0.03,215,6.0373817089751077,10.1830706380969617,2.0118712023369617,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2079394196642105,5.4903632539886364,1.8781919451871705,1.8781919451871705,34.7958429735485514
2160,2083532,19011,186.56,0.03,247,6.0231426011709211,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2761548654857656,7.1005082036136364,1.8781919451871705,1.8781919451871705,36.2809859750401065
2078,2083532,19011,187.58,0.03,247,5.9903906795737679,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2434029438886124,8.2438580158636364,1.8781919451871705,1.8781919451871705,37.2543818882229533
2850,2073281,19011,174.71,0.03,161,6.4316723923899521,10.4015039466402393,1.8573268805003827,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.6661190897857536,5.8295057683977273,1.8781919451871705,1.8781919451871705,35.5524680563500945
2278,2083532,19011,181.16,0.03,224,6.2026798613073923,10.1830706380969617,2.0356482436561603,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3970146133156938,7.1975434342840909,1.8781919451871705,1.8781919451871705,36.4872367258600347
2412,2083532,19011,182.02,0.03,247,6.1733737153853827,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4263859797002273,1.5792809317272727,1.8781919451871705,1.8781919451871705,31.5725370899945682
2515,2083532,19011,182.65,0.03,247,6.1520803924141746,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4050926567290192,6.2803089657613636,1.8781919451871705,1.8781919451871705,35.6881484369733601
2926,2073281,19011,186.62,0.03,227,6.0212061069255622,10.1830706380969617,2.0434674041763637,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2233600194540669,4.9813205793181818,1.8781919451871705,1.8781919451871705,34.3633060196284078
2571,2073281,19011,182.77,0.03,222,6.1480411647122009,10.1830706380969617,2.0304063476471292,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3371340207114713,6.6159822811022727,1.8781919451871705,1.8781919451871705,35.9155823184558122
2946,2083532,19011,168.12,0.03,153,6.6837823202144139,10.7492077228432416,1.8323357931290431,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.2409417064418780,4.2564848505568182,1.8781919451871705,1.8781919451871705,34.7430322653062189
2573,2073281,19011,188.25,0.03,247,5.9690702984034449,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2220825627182895,6.9494802758295455,1.8781919451871705,1.8781919451871705,36.0940090958226304
2593,2083532,19011,188.81,0.03,205,5.9513663665825359,10.1830706380969617,1.9848608108301555,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.0949136857648325,5.8736025488068182,1.8781919451871705,1.8781919451871705,35.0200678190891734
3191,2073281,19011,178.59,0.03,247,6.2919395468640311,10.2087878625565551,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5706690356384689,4.9832675683522727,1.8781919451871705,1.8781919451871705,34.7123283861628098
2942,2083532,19011,157.38,0.03,182,7.1399001377204784,11.3782741341063038,1.9201183656439713,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,28.4139085077259331,4.8554795867613636,1.8781919451871705,1.8781919451871705,36.4431144344502740
1999,2083532,19011,192.01,0.03,247,5.8521820929870694,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.1051943573019139,7.8274837851704545,1.8781919451871705,1.8781919451871705,36.7497639786262548
3052,2083532,19011,171.27,0.03,202,6.5608541114874043,10.5796681781490192,1.9766298271106938,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.0927679870022966,5.4782863055113636,1.8781919451871705,1.8781919451871705,35.6700438262266375
3077,2073281,19011,182.10,0.03,247,6.1706616346757177,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4236738989905622,5.2060592753977273,1.8781919451871705,1.8781919451871705,34.7613899517149031
3083,2073281,19011,177.21,0.03,234,6.3409372138956459,10.2763642329083493,2.0615135656100837,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.6544308826692584,4.6919191577045455,1.8781919451871705,1.8781919451871705,34.5397036318235993
2030,2083532,19011,174.47,0.03,247,6.4405197665756220,10.4137060262663158,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.9241674190598205,3.2296476334431818,1.8781919451871705,1.8781919451871705,33.5226412268641614
3090,2073281,19011,167.41,0.03,162,6.7121288075649521,10.7883024970114833,1.8604066910493182,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.3364538658809331,7.5200847117954545,1.8781919451871705,1.8781919451871705,37.7105123026352740
3160,2073281,19011,185.33,0.03,232,6.0631170543055502,10.1830706380969617,2.0563853912814354,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2781889539391268,4.4617878095909091,1.8781919451871705,1.8781919451871705,33.9609461167534677
1607,2083532,19011,180.69,0.03,247,6.2188139004618301,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4718261647766746,4.0903941318181818,1.8781919451871705,1.8781919451871705,33.8277568911510155
2085,2083532,19011,184.01,0.03,247,6.1066109650260765,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3596232293409211,6.4082778146250000,1.8781919451871705,1.8781919451871705,35.7552915965852620
3196,2073281,19011,183.95,0.03,215,6.1086027924677752,10.1830706380969617,2.0118712023369617,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2791605031568780,4.1981156817613636,1.8781919451871705,1.8781919451871705,33.7298861934812189
3219,2083532,19011,165.87,0.03,247,6.7744467575477632,10.8742498721158134,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.7186382558814594,3.8983744912386364,1.8781919451871705,1.8781919451871705,34.9055916985458003
1755,2083532,19011,181.67,0.03,247,6.1852671529391148,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4382794172539594,3.8305630852954545,1.8781919451871705,1.8781919451871705,33.5655588226883003
1939,2083532,19011,178.89,0.03,247,6.2813879125409331,10.1942353095059331,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5455648482647488,4.5074750961250000,1.8781919451871705,1.8781919451871705,34.2685268232290897
1760,2083532,19011,171.32,0.03,174,6.5589393163346292,10.5770273400391387,1.8966481461944139,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.0082306728233613,4.0116594511477273,1.8781919451871705,1.8781919451871705,34.2948748802077022
1781,2083532,19011,175.62,0.03,153,6.3983457674208374,10.3555406898583493,1.8323357931290431,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5618381206634091,5.0838509897500000,1.8781919451871705,1.8781919451871705,34.7920108820177500
1785,2083532,19011,183.76,0.03,190,6.1149188271356579,10.1830706380969617,1.9430781799385765,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2166835154263756,4.6368512053409091,1.8781919451871705,1.8781919451871705,34.0534964665007165
1815,2083532,19011,179.28,0.03,125,6.2677235814058972,10.1830706380969617,1.7392650480872727,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.1656751378453111,5.4884940035909091,1.8781919451871705,1.8781919451871705,34.7519337513796520
3228,2073281,19011,183.79,0.03,247,6.1139206903229067,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3669329546377512,4.8180577667045455,1.8781919451871705,1.8781919451871705,34.3632076797120921
3258,2083532,19011,165.10,0.03,206,6.8060416939700120,10.9178248268893421,1.9875910717542584,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,27.6870734628687919,3.9628043497954545,1.8781919451871705,1.8781919451871705,34.9307251810631328
1954,2083532,19011,169.97,0.03,113,6.6110342041210047,10.6488753206423086,1.6961969543273684,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.9317223493458613,2.6707924107727273,1.8781919451871705,1.8781919451871705,33.0384035612002022
1984,2083532,19011,179.64,0.03,247,6.2551630131064833,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5081752774213278,3.9261838241136364,1.8781919451871705,1.8781919451871705,33.7196009330156687
1959,2083532,19011,179.74,0.03,220,6.2516828957074043,10.1830706380969617,2.0251407858323804,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4355101898919258,7.5404456002272727,1.8781919451871705,1.8781919451871705,36.8274862084662667
2009,2083532,19011,178.76,0.03,204,6.2859559391052153,10.2005354187475598,1.9821238825724163,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4442311106803708,5.8342311527613636,1.8781919451871705,1.8781919451871705,35.3347384154847117
2032,2083532,19011,179.11,0.03,247,6.2736725122798684,10.1835944203158852,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5272085588136363,2.9809183095454545,1.8781919451871705,1.8781919451871705,32.9068005615879772
2294,2083532,19011,179.74,0.03,238,6.2516828957074043,10.1830706380969617,2.0717045851412440,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4820739892007895,6.2653485849318182,1.8781919451871705,1.8781919451871705,35.7519646343151304
2021,2083532,19011,181.21,0.03,198,6.2009683995058134,10.1830706380969617,1.9655595072960406,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3252144151539953,4.3216441214204545,1.8781919451871705,1.8781919451871705,33.8846451323783362
2040,2083532,19011,190.82,0.03,200,5.8886777259954306,10.1830706380969617,1.9711085053626077,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.0184727397101795,7.0043064700227273,1.8781919451871705,1.8781919451871705,35.9386463237045204
2042,2083532,19011,178.68,0.03,157,6.2887703362124880,10.2044169656203111,1.8449109359545694,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3137141080425479,6.7502111846704545,1.8781919451871705,1.8781919451871705,36.0102838409268888
1788,2083532,19011,181.60,0.03,247,6.1876513418196532,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4406636061344976,4.3128193727840909,1.8781919451871705,1.8781919451871705,33.9923285445588385
2046,2083532,19011,178.28,0.03,172,6.3028802090781220,10.2238769532513397,1.8906967549303708,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.3930697875150120,6.2484624825340909,1.8781919451871705,1.8781919451871705,35.6481006625193529
2064,2083532,19011,181.13,0.03,247,6.2037071919309211,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4567194562457656,4.0001637609204545,1.8781919451871705,1.8781919451871705,33.7332474562301065
2022,2083532,19011,175.96,0.03,247,6.3859825169041148,10.3384896005660526,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.7944137436880502,4.2058430371363636,1.8781919451871705,1.8781919451871705,34.2519395067423911
1931,2083532,19011,179.92,0.03,247,6.2454284330505143,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4984406973653588,5.5216679244204545,1.8781919451871705,1.8781919451871705,35.1138923612296997
1976,2083532,19011,175.25,0.03,247,6.4118544004248086,10.3741714623445814,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.8559674889872727,4.9200394662272727,1.8781919451871705,1.8781919451871705,34.9419861096416136
2076,2083532,19011,192.63,0.03,247,5.8333462268309569,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.0863584911458015,7.9340209963636364,1.8781919451871705,1.8781919451871705,36.8246808583201424
1993,2083532,19011,178.91,0.03,247,6.2806857284358015,10.1932668745575120,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.5438942292111962,2.8258553601590909,1.8781919451871705,1.8781919451871705,32.7870308365255371
1977,2083532,19011,177.30,0.03,247,6.3377184640408852,10.2719250127284211,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.6795851029871889,4.7909695453977273,1.8781919451871705,1.8781919451871705,34.6520221933115298
1990,2083532,19011,181.56,0.03,179,6.1890145608859211,10.1830706380969617,1.9113786732772129,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2590797425152752,3.1974366199090909,1.8781919451871705,1.8781919451871705,32.8292078584096161
2083,2083532,19011,176.92,0.03,212,6.3513310178297966,10.2906991101906579,2.0038352983355622,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.6214812966111962,6.6594133698295455,1.8781919451871705,1.8781919451871705,36.2381489524355371
2053,2083532,19011,186.26,0.03,247,6.0328437865051436,10.1830706380969617,2.0943257559627034,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2858560508199880,5.3767993115227273,1.8781919451871705,1.8781919451871705,34.7738233353343289
2087,2083532,19011,183.35,0.03,181,6.1285927661546173,10.1830706380969617,1.9172131936928708,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.2044924681996292,6.1467943811022727,1.8781919451871705,1.8781919451871705,35.3700554139439701
2104,2083532,19011,181.70,0.03,241,6.1842459200575000,10.1830706380969617,2.0792917648443541,7.8107867324561363,0.10502052535885167464,0.05980861244019138756,26.4222241932539953,4.0377320394090909,1.8781919451871705,1.8781919451871705,33.7318122783083362
